File #,Box,Total,Location,API,Operator,Lease,Well #,Sec,Tw,TwD,Rg,RgD,Quarter,Latitude,Longitude,County,State,Formation,Field,Top,Bottom,Type,Box Type,Condition,Diameter,Restrictions,Comments,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34
3150,,,,35025351570000,Columbian Fuel,Purdy,,17.0,6.0,N,9.0,ECM,NWSE,36.98608,102.1076,Cimarron,OK,Purdy,Keyes Dome,4329,4354,Chips ,,,,,6 BXS TOTL,,,,,,,
3150,,,,35025351570000,Columbian Fuel,Purdy,,17.0,6.0,N,9.0,ECM,NWSE,36.98608,102.1076,Cimarron,OK,,Keyes Dome,4545,4623,Chips ,,,,,,,,,,,,
3150,,,,35025351570000,Columbian Fuel,Purdy,,17.0,6.0,N,9.0,ECM,NWSE,36.98608,102.1076,Cimarron,OK,Keyes,Keyes Dome,4623,4685,Chips ,,,,,,,,,,,,
3150,,,,35025351570000,Columbian Fuel,Purdy,,17.0,6.0,N,9.0,ECM,NWSE,36.98608,102.1076,Cimarron,OK,Chester,Keyes Dome,4685,4715,Chips ,,,,,,,,,,,,
3151,,,,35025350590000,Helmerich & Payne,Dungan,,21.0,2.0,N,8.0,ECM,NESW,36.62276,102.20452,Cimarron,OK,Morrowan,Unnamed,4450,4533,Chips ,,,4,,3 BXS TOTL,,,,,,,
3153,,,,35139206420000,Cities Service,Stonebraker,,9.0,3.0,N,14.0,ECM,SWNE,36.74224,101.55284,Texas,OK,Morrowan,Guymon Northwest,6226,6254,Chips ,,,,,1 BX TOTL,,,,,,,
3154,,,,35133012450000,Cities Service,Wise,6,23.0,8.0,N,6.0,E,SENW,35.15396,96.64664,Seminole,OK,Wilcox,Bowlegs,4102,4152,Chips ,,,,,1 BX TOTL,,,,,,,
3155,,,,35017220330000,Cities Service,Porter,1,5.0,12.0,N,8.0,W,SENW,35.54584,98.07188,Canadian,OK,Bromide,Union City,12233,12473,Chips ,,,,,1 BX TOTL,,,,,,,
3158,,,,35043351060000,Amerada,Staub Unit,1,22.0,18.0,N,18.0,W,SWNE,36.02368,99.1037,Dewey,OK,Morrowan,Lenora,10349,10490,Chips ,,,,,1 BX TOTL,,,,,,,
3160,,,,35137022120001,Magnolia,Della Jackson,1,2.0,1.0,S,4.0,W,NENW,34.50418,97.58954,Stephens,OK,Sims,Sho-Vel-Tum,4957,4990,Chips ,,,,,1 BX TOTL,,,,,,,
3161,,,,35137022160000,Magnolia,Della Jackson,2,2.0,1.0,S,4.0,W,NWNW,34.50601,97.59397,Stephens,OK,Sims,Sho-Vel-Tum,4922,4932,Chips ,,,,,1 BX TOTL,,,,,,,
3162,,,,35019037230000,Magnolia,Hefner Eva,10,33.0,1.0,S,3.0,W,SWSW,34.4205,97.52614,Carter,OK,Humphreys,Sholem Alechem,5666,5699,Chips ,,,,,1 BX TOTL,,,,,,,
3162,,,,35019037230000,Magnolia,Hefner Eva,10,33.0,1.0,S,3.0,W,SWSW,34.4205,97.52614,Carter,OK,Humphreys,Sholem Alechem,5704,5728,Chips ,,,,,,,,,,,,
3162,,,,35019037230000,Magnolia,Hefner Eva,10,33.0,1.0,S,3.0,W,SWSW,34.4205,97.52614,Carter,OK,Goodwin,Sholem Alechem,6886,6937,Chips ,,,,,,,,,,,,
3163,,,,35087000340000,Magnolia,Harris,2,25.0,5.0,N,3.0,W,NWSW,34.87514,97.47416,McClain,OK,,Golden Trend,7207,7247,Chips ,,,,,1 BX T0TL,,,,,,,
3163,,,,35087000340000,Magnolia,Harris,2,25.0,5.0,N,3.0,W,NWSW,34.87514,97.47416,McClain,OK,Hart Sd,Golden Trend,7307,7332,Chips ,,,,,,,,,,,,
3163,,,,35087000340000,Magnolia,Harris,2,25.0,5.0,N,3.0,W,NWSW,34.87514,97.47416,McClain,OK,Bromide,Golden Trend,8135,8228,Chips ,,,,,,,,,,,,
3164,,,,35103002040000,Magnolia,Wollard Gus,1,34.0,22.0,N,2.0,W,SWSW,36.33375,97.40651,Noble,OK,Bartlesville,Polo South,4643,4691,Chips ,,,,,1 BX TOTL,,,,,,,
3165,,,,35049397610000,Magnolia,Sweet R A,2,2.0,3.0,N,4.0,W,NWSW,34.75917,97.59565,Garvin,OK,Hart Sd,Purdy Northeast,8690,8748,Chips ,,,,,1 BX TOTL,,,,,,,
3166,,,,35051357790000,Magnolia,Ramsey,2,10.0,4.0,N,8.0,W,NENE,34.83985,98.01999,Grady,OK,Noble Olson,Chickasha,3156,3468,Chips ,,,,,1 BX TOTL,,,,,,,
3169,,,,35049390650000,Magnolia,Grimmett Un,1,21.0,4.0,N,2.0,W,NENE,34.80983,97.40701,Garvin,OK,Bromide,Maysville,6507,6557,Chips ,,,,,1 BX TOTL,,,,,,,
3170,,,,35051354550000,Magnolia,Bowen,1,19.0,5.0,N,6.0,W,NENW,34.89672,97.87516,Grady,OK,Hoxbar,Chitwood West,9901,10040,Chips ,,,,,2 BXS TOTL,,,,,,,
3171,,,,35137042770000,Magnolia,Newton Fee,2,36.0,1.0,S,5.0,W,NESE,34.42603,97.67002,Stephens,OK,Deese,Sho-Vel-Tum,2170,3501,Chips ,,,,,1 BX TOTL,,,,,,,
3172,,,,35137005390000,Magnolia,Finley-Duncan,1,31.0,2.0,S,4.0,W,NESW,34.33888,97.65971,Stephens,OK,,Unnamed,3330,4477,Chips ,,,,,1 BX TOTL,,,,,,,
3173,,,,35049391610000,Magnolia,Richardson,1,34.0,4.0,N,2.0,W,NWSE,34.7745,97.39518,Garvin,OK,Bromide,Maysville Se,6290,6319,Chips ,,,,,1 BX TOTL,,,,,,,
